Date,Open,High,Low,Close,Adj Close,Volume
2018-05-16,252.89999389648438,258.0,251.1999969482422,254.6999969482422,245.9039764404297,47630
2018-05-17,253.10000610351562,270.0,252.75,263.79998779296875,254.68971252441406,349283
2018-05-18,266.8500061035156,272.0,258.0,259.3999938964844,250.44166564941406,138811
2018-05-21,262.0,264.45001220703125,256.3999938964844,257.8999938964844,248.99346923828125,58786
2018-05-22,257.8999938964844,262.0,246.10000610351562,251.89999389648438,243.20068359375,282877
2018-05-23,252.0,259.8999938964844,248.0,252.75,244.02133178710938,110773
2018-05-24,254.85000610351562,260.6499938964844,249.6999969482422,251.14999389648438,242.47657775878906,97661
2018-05-25,252.4499969482422,257.5,252.4499969482422,256.8999938964844,248.0279998779297,113820
2018-05-28,257.45001220703125,260.0,256.54998779296875,258.04998779296875,249.13829040527344,75583
2018-05-29,257.95001220703125,258.29998779296875,252.0,254.35000610351562,245.5660858154297,28544
2018-05-30,252.0,256.3500061035156,251.0,251.85000610351562,243.15240478515625,31066
2018-05-31,252.39999389648438,268.0,252.35000610351562,267.0,257.7792053222656,341333
2018-06-01,264.0,272.0,262.20001220703125,266.1000061035156,256.9103088378906,102557
2018-06-04,255.5500030517578,264.0,252.0,252.8000030517578,244.06961059570312,27252
2018-06-05,252.8000030517578,258.3999938964844,250.0,251.39999389648438,242.7179412841797,74159
2018-06-06,247.5,259.95001220703125,247.5,257.29998779296875,248.4141845703125,40321
2018-06-07,259.45001220703125,259.95001220703125,252.25,255.3000030517578,246.4832763671875,28239
2018-06-08,256.95001220703125,262.20001220703125,254.0,259.1499938964844,250.2003173828125,54301
2018-06-11,265.5,265.5,255.0,257.70001220703125,248.80039978027344,24218
2018-06-12,256.6000061035156,263.0,255.60000610351562,261.75,252.7104949951172,31260
2018-06-13,263.95001220703125,263.95001220703125,254.0,254.89999389648438,246.09707641601562,21564
2018-06-14,252.25,256.0,249.0,250.1999969482422,241.55938720703125,58791
2018-06-15,252.5,252.60000610351562,249.5,250.60000610351562,241.94557189941406,30071
2018-06-18,249.0,257.6499938964844,249.0,251.10000610351562,242.42831420898438,56565
2018-06-19,251.0,254.8000030517578,238.0,249.0500030517578,240.44911193847656,111720
2018-06-20,245.0,252.9499969482422,245.0,250.1999969482422,241.55938720703125,33780
2018-06-21,252.0,256.1000061035156,248.4499969482422,252.14999389648438,243.44204711914062,29594
2018-06-22,253.89999389648438,255.89999389648438,249.9499969482422,253.5500030517578,244.79371643066406,54870
2018-06-25,247.5,258.25,247.5,250.14999389648438,241.5111083984375,36121
2018-06-26,253.9499969482422,254.9499969482422,245.0,245.75,237.2630615234375,23708
2018-06-27,247.75,252.5,234.3000030517578,243.0500030517578,234.65631103515625,58046
2018-06-28,241.0,249.0,235.10000610351562,246.35000610351562,237.8423614501953,43652
2018-06-29,253.25,259.8999938964844,242.14999389648438,253.35000610351562,244.60061645507812,70207
2018-07-02,252.75,257.95001220703125,244.10000610351562,246.25,237.74581909179688,20218
2018-07-03,246.25,249.39999389648438,240.10000610351562,243.0,234.60801696777344,21745
2018-07-04,240.5,249.0,240.5,248.1999969482422,239.62844848632812,21411
2018-07-05,248.0500030517578,250.0,244.0,245.0500030517578,236.58724975585938,9362
2018-07-06,247.8000030517578,248.5,238.60000610351562,243.5500030517578,235.13905334472656,46583
2018-07-09,247.0,247.0,239.1999969482422,241.39999389648438,233.06329345703125,44723
2018-07-10,240.0,244.5,233.60000610351562,237.5,229.29798889160156,43702
2018-07-11,237.0,241.39999389648438,237.0,237.9499969482422,229.73243713378906,23632
2018-07-12,240.0,243.0,237.10000610351562,238.1999969482422,229.9738006591797,19499
2018-07-13,241.8000030517578,244.0,237.89999389648438,242.0500030517578,233.6908416748047,34887
2018-07-16,246.75,246.75,238.0,240.0500030517578,231.7599334716797,8287
2018-07-17,240.0,243.85000610351562,237.10000610351562,238.0500030517578,229.82901000976562,12704
2018-07-18,239.0,243.0,236.5,241.1999969482422,232.87020874023438,21416
2018-07-19,242.1999969482422,244.0500030517578,238.25,241.0,232.6771240234375,14006
2018-07-20,238.14999389648438,242.64999389648438,234.0,235.6999969482422,227.5601348876953,23973
2018-07-23,240.5,240.5,235.5,238.4499969482422,230.21517944335938,7186
2018-07-24,240.0500030517578,240.5500030517578,235.5500030517578,239.5,231.2289276123047,13828
2018-07-25,241.0,242.3000030517578,239.25,241.4499969482422,233.111572265625,8914
2018-07-26,241.9499969482422,243.5,240.0,240.5500030517578,232.24266052246094,6333
2018-07-27,237.35000610351562,242.4499969482422,237.35000610351562,240.10000610351562,231.80819702148438,13503
2018-07-30,238.14999389648438,241.39999389648438,238.0,238.85000610351562,230.6013641357422,11643
2018-07-31,239.5,243.0,239.5,240.5500030517578,232.24266052246094,8090
2018-08-01,241.0,244.39999389648438,239.64999389648438,242.8000030517578,236.38026428222656,8687
2018-08-02,242.8000030517578,252.0500030517578,225.5,232.0,225.86582946777344,304714
2018-08-03,234.10000610351562,238.6999969482422,230.0,233.8000030517578,227.61825561523438,25974
2018-08-06,237.5,237.5,225.10000610351562,229.10000610351562,223.04251098632812,44291
2018-08-07,233.64999389648438,237.5,231.39999389648438,236.60000610351562,230.34422302246094,28455
2018-08-08,236.0,241.0,235.89999389648438,239.60000610351562,233.26490783691406,17506
2018-08-09,235.0500030517578,240.75,235.0500030517578,240.0500030517578,233.70298767089844,14311
2018-08-10,240.0,242.0,239.75,240.14999389648438,233.80032348632812,10291
2018-08-13,237.60000610351562,242.0,237.60000610351562,240.3000030517578,233.94638061523438,37715
2018-08-14,241.8000030517578,241.8000030517578,238.10000610351562,240.3000030517578,233.94638061523438,9295
2018-08-16,241.5,241.5,235.5500030517578,238.4499969482422,232.14527893066406,15390
2018-08-17,237.0,239.60000610351562,232.14999389648438,234.0500030517578,227.86163330078125,10626
2018-08-20,236.64999389648438,254.8000030517578,232.5500030517578,242.60000610351562,236.18556213378906,1080679
2018-08-21,246.89999389648438,250.10000610351562,241.60000610351562,242.5500030517578,236.13687133789062,49683
2018-08-23,238.60000610351562,240.1999969482422,235.0,236.5500030517578,230.29554748535156,19435
2018-08-24,238.0,240.9499969482422,233.0,240.0,233.65431213378906,30638
2018-08-27,237.60000610351562,241.9499969482422,236.0,239.85000610351562,233.50828552246094,18772
2018-08-28,238.10000610351562,240.0500030517578,237.5500030517578,239.25,232.9241485595703,10203
2018-08-29,243.9499969482422,243.9499969482422,238.5500030517578,239.1999969482422,232.87545776367188,15715
2018-08-30,238.10000610351562,240.0,238.0,238.89999389648438,232.5833740234375,9884
2018-08-31,241.75,241.75,234.10000610351562,239.10000610351562,232.77810668945312,25297
2018-09-03,241.9499969482422,241.9499969482422,234.0,236.64999389648438,230.39288330078125,28519
2018-09-04,238.0,238.3000030517578,231.6999969482422,233.5,227.326171875,22489
2018-09-05,235.0,237.0,233.0,234.39999389648438,228.20237731933594,6455
2018-09-06,235.0,239.0500030517578,233.5500030517578,236.5500030517578,230.29554748535156,9893
2018-09-07,237.9499969482422,242.0,235.39999389648438,238.25,231.9505615234375,26719
2018-09-10,240.0,241.0,235.5,237.4499969482422,231.17173767089844,27169
2018-09-11,239.9499969482422,242.0,237.10000610351562,240.10000610351562,233.75167846679688,177979
2018-09-12,238.1999969482422,241.89999389648438,237.1999969482422,238.35000610351562,232.04794311523438,29677
2018-09-14,238.4499969482422,240.64999389648438,237.5500030517578,239.89999389648438,233.55694580078125,13467
2018-09-17,241.9499969482422,242.5500030517578,237.0500030517578,238.4499969482422,232.14527893066406,28050
2018-09-18,239.89999389648438,245.0,236.5,240.39999389648438,234.04371643066406,41943
2018-09-19,238.25,244.60000610351562,238.25,240.25,233.897705078125,65840
2018-09-21,243.5,245.0500030517578,226.39999389648438,228.85000610351562,222.79913330078125,59035
2018-09-24,231.5500030517578,234.10000610351562,225.0500030517578,226.60000610351562,220.60862731933594,15525
2018-09-25,226.0500030517578,233.8000030517578,226.0500030517578,231.60000610351562,225.47642517089844,120692
2018-09-26,229.5500030517578,234.5,227.1999969482422,228.0500030517578,222.020263671875,7256
2018-09-27,232.6999969482422,232.6999969482422,226.0,227.35000610351562,221.3387908935547,5601
2018-09-28,227.0500030517578,232.60000610351562,216.0,218.5500030517578,212.77145385742188,18787
2018-10-01,216.0,230.0,212.0,224.0500030517578,218.12603759765625,35496
2018-10-03,228.0,228.0,215.1999969482422,223.0500030517578,217.15248107910156,5999
2018-10-04,220.0,224.85000610351562,217.25,218.8000030517578,213.01483154296875,7970
2018-10-05,217.9499969482422,218.0,215.0,216.14999389648438,210.4348907470703,7015
2018-10-08,201.0,221.9499969482422,201.0,219.1999969482422,213.4042510986328,74575
2018-10-09,221.0,230.0,218.8000030517578,228.75,222.70176696777344,22775
2018-10-10,229.9499969482422,238.0,223.0,234.0,227.81295776367188,22410
2018-10-11,229.0,237.0,227.60000610351562,233.89999389648438,227.71559143066406,12793
2018-10-12,230.0,241.6999969482422,230.0,236.1999969482422,229.9547882080078,24382
2018-10-15,240.9499969482422,240.9499969482422,233.25,236.5500030517578,230.29554748535156,14114
2018-10-16,230.0,245.5,230.0,241.10000610351562,234.72523498535156,81325
2018-10-17,242.0,242.4499969482422,229.5500030517578,234.3000030517578,228.1050262451172,18483
2018-10-19,229.0500030517578,237.0500030517578,229.0500030517578,235.0,228.7864990234375,11359
2018-10-22,238.5,238.5,224.89999389648438,228.8000030517578,222.7504425048828,15954
2018-10-23,223.10000610351562,240.0,220.10000610351562,235.75,229.5166778564453,25263
2018-10-24,238.60000610351562,238.60000610351562,230.14999389648438,234.39999389648438,228.20237731933594,10670
2018-10-25,230.5500030517578,239.6999969482422,230.0500030517578,235.75,229.5166778564453,13773
2018-10-26,232.5500030517578,235.35000610351562,230.4499969482422,231.89999389648438,225.7684783935547,5890
2018-10-29,231.5,263.0,231.5,251.85000610351562,245.1909942626953,121460
2018-10-30,248.9499969482422,256.79998779296875,240.10000610351562,249.8000030517578,243.19520568847656,96988
2018-10-31,247.10000610351562,249.14999389648438,242.0500030517578,247.35000610351562,240.80996704101562,11846
2018-11-01,245.14999389648438,247.64999389648438,236.0,241.64999389648438,235.26068115234375,37112
2018-11-02,241.39999389648438,249.9499969482422,240.60000610351562,247.10000610351562,240.5665740966797,35707
2018-11-05,249.89999389648438,260.0,242.75,257.04998779296875,250.2534942626953,84831
2018-11-06,257.04998779296875,262.0,254.14999389648438,258.25,251.42176818847656,64586
2018-11-07,255.14999389648438,259.79998779296875,255.14999389648438,258.5,251.6651611328125,12100
2018-11-09,255.25,258.8999938964844,252.0500030517578,257.70001220703125,250.8863067626953,13524
2018-11-12,257.70001220703125,259.54998779296875,250.0,257.54998779296875,250.7402801513672,47641
2018-11-13,254.0,259.20001220703125,254.0,256.1499938964844,249.37728881835938,31137
2018-11-14,256.1499938964844,307.3500061035156,256.0,297.20001220703125,289.3419494628906,931553
2018-11-15,298.0,326.79998779296875,293.29998779296875,307.20001220703125,299.0775146484375,521833
2018-11-16,307.20001220703125,317.6499938964844,295.25,311.29998779296875,303.0691223144531,203951
2018-11-19,311.5,318.79998779296875,304.5,309.04998779296875,300.8785705566406,79692
2018-11-20,309.0,349.8999938964844,305.1000061035156,320.54998779296875,312.0745544433594,1257778
2018-11-21,318.0,338.95001220703125,317.0,326.54998779296875,317.9158935546875,284953
2018-11-22,326.6000061035156,338.79998779296875,318.1000061035156,323.6000061035156,315.0439147949219,204545
2018-11-26,325.04998779296875,333.1499938964844,311.1499938964844,316.70001220703125,308.32635498046875,82919
2018-11-27,319.0,321.95001220703125,302.8500061035156,304.54998779296875,296.4975891113281,72765
2018-11-28,301.0,315.8999938964844,301.0,308.8500061035156,300.68389892578125,77448
2018-11-29,314.54998779296875,315.0,290.5,294.8999938964844,287.10272216796875,79368
2018-11-30,295.0,333.8500061035156,294.1000061035156,323.04998779296875,314.5084533691406,270230
2018-12-03,323.8999938964844,339.8999938964844,320.25,330.20001220703125,321.4693908691406,222096
2018-12-04,328.0,334.79998779296875,320.1000061035156,322.04998779296875,313.53485107421875,51787
2018-12-05,322.8999938964844,332.95001220703125,315.1000061035156,330.5,321.7614440917969,153082
2018-12-06,328.0,329.0,316.75,321.79998779296875,313.29150390625,76500
2018-12-07,322.04998779296875,330.20001220703125,312.1499938964844,321.95001220703125,313.4375305175781,64004
2018-12-10,319.95001220703125,319.95001220703125,305.54998779296875,307.95001220703125,299.80767822265625,63294
2018-12-11,298.0,313.1499938964844,295.54998779296875,311.1000061035156,302.8743896484375,129653
2018-12-12,317.0,319.8999938964844,305.0,307.75,299.6129455566406,60209
2018-12-13,309.95001220703125,319.70001220703125,305.0,313.1000061035156,304.821533203125,61702
2018-12-14,309.6499938964844,319.70001220703125,309.54998779296875,313.20001220703125,304.91888427734375,32861
2018-12-17,313.0,318.5,310.0,312.3999938964844,304.1400146484375,19608
2018-12-18,313.0,332.70001220703125,310.04998779296875,318.1499938964844,309.73797607421875,499051
2018-12-19,320.0,322.29998779296875,315.20001220703125,316.79998779296875,308.42364501953125,43229
2018-12-20,314.5,320.95001220703125,311.29998779296875,313.8500061035156,305.5516662597656,29835
2018-12-21,315.04998779296875,315.3999938964844,298.75,301.70001220703125,293.7229309082031,66282
2018-12-24,304.0,305.70001220703125,293.20001220703125,295.04998779296875,287.2487487792969,30674
2018-12-26,294.04998779296875,302.3500061035156,285.25,295.79998779296875,287.97894287109375,71225
2018-12-27,297.1000061035156,303.75,290.8500061035156,293.75,285.983154296875,34712
2018-12-28,295.79998779296875,299.79998779296875,293.0,296.25,288.41705322265625,18319
2018-12-31,299.0,304.70001220703125,292.0,294.8500061035156,287.0540771484375,55496
2019-01-01,296.79998779296875,300.0,292.04998779296875,294.70001220703125,286.90802001953125,17070
2019-01-02,294.8999938964844,303.6000061035156,291.29998779296875,297.79998779296875,289.9260559082031,250082
2019-01-03,297.8500061035156,314.0,297.8500061035156,302.25,294.2584228515625,89103
2019-01-04,303.1000061035156,312.0,300.5,302.6499938964844,294.6478271484375,16699
2019-01-07,303.5,311.8500061035156,302.8500061035156,306.0,297.90924072265625,34387
2019-01-08,298.70001220703125,309.70001220703125,298.70001220703125,305.04998779296875,296.9843444824219,17394
2019-01-09,306.1000061035156,309.0,297.3500061035156,300.20001220703125,292.2626037597656,42175
2019-01-10,295.0,308.70001220703125,295.0,305.8999938964844,297.8118896484375,54621
2019-01-11,304.3999938964844,309.45001220703125,301.0,303.20001220703125,295.18328857421875,10430
2019-01-14,304.6000061035156,306.3999938964844,300.8500061035156,302.1000061035156,294.11236572265625,11914
2019-01-15,302.79998779296875,308.0,302.20001220703125,303.5,295.4753723144531,31704
2019-01-16,306.6000061035156,310.0,301.70001220703125,304.79998779296875,296.740966796875,20805
2019-01-17,303.6000061035156,308.0,302.1499938964844,302.79998779296875,294.7938537597656,16554
2019-01-18,303.6499938964844,307.70001220703125,297.54998779296875,301.79998779296875,293.8203125,10405
2019-01-21,301.79998779296875,306.04998779296875,300.0,301.3500061035156,293.3822326660156,11628
2019-01-22,296.25,303.8500061035156,295.6000061035156,301.1000061035156,293.1388244628906,14621
2019-01-23,301.20001220703125,304.75,300.29998779296875,301.20001220703125,293.2361755371094,13440
2019-01-24,301.20001220703125,310.0,286.25,293.04998779296875,285.3016052246094,42828
2019-01-25,297.0,307.70001220703125,292.8500061035156,296.70001220703125,288.85516357421875,37657
2019-01-28,302.79998779296875,302.79998779296875,289.6499938964844,293.3500061035156,285.5937194824219,19590
2019-01-29,287.1499938964844,291.8999938964844,285.0,289.0,281.35870361328125,23012
2019-01-30,292.45001220703125,297.8500061035156,281.25,284.6000061035156,277.0750732421875,22844
2019-01-31,283.54998779296875,288.54998779296875,275.1499938964844,279.6499938964844,272.25592041015625,33171
2019-02-01,278.45001220703125,289.8500061035156,278.45001220703125,285.54998779296875,277.99993896484375,19114
2019-02-04,290.0,290.0,278.6000061035156,287.25,279.6549987792969,16989
2019-02-05,286.75,294.79998779296875,282.6499938964844,293.6000061035156,285.8371276855469,16569
2019-02-06,295.0,302.5,290.0,297.95001220703125,290.0721130371094,19915
2019-02-07,297.95001220703125,301.95001220703125,295.1499938964844,300.1000061035156,292.1652526855469,28533
2019-02-08,301.5,304.79998779296875,294.8500061035156,302.45001220703125,294.453125,31502
2019-02-11,242.1999969482422,302.6000061035156,242.1999969482422,301.3500061035156,293.3822326660156,62430
2019-02-12,297.8500061035156,304.79998779296875,296.6000061035156,299.1000061035156,291.191650390625,7078
2019-02-14,296.20001220703125,298.3999938964844,286.25,296.0,288.17364501953125,39633
2019-02-15,292.04998779296875,298.95001220703125,290.29998779296875,292.6000061035156,284.863525390625,21398
2019-02-18,293.1000061035156,296.0,290.0,295.3999938964844,287.5895080566406,22785
2019-02-19,294.95001220703125,296.5,293.20001220703125,295.25,287.4434814453125,11249
2019-02-20,297.8500061035156,299.8999938964844,292.45001220703125,296.25,288.41705322265625,20509
2019-02-21,296.25,299.79998779296875,293.0,298.79998779296875,290.8996276855469,13059
2019-02-22,296.0,300.0,294.6000061035156,296.8500061035156,289.00115966796875,25547
2019-02-25,292.0,309.0,292.0,301.8999938964844,293.9176330566406,39280
2019-02-26,302.95001220703125,303.0,293.8999938964844,300.1499938964844,292.2138977050781,17440
2019-02-27,300.20001220703125,304.8999938964844,297.29998779296875,300.1000061035156,292.1652526855469,24613
2019-02-28,301.54998779296875,306.3999938964844,292.25,296.6499938964844,288.80645751953125,11291
2019-03-01,299.3999938964844,302.3999938964844,298.25,300.95001220703125,292.9927978515625,4345
2019-03-05,297.04998779296875,305.8999938964844,297.04998779296875,303.04998779296875,295.0372314453125,19382
2019-03-06,306.29998779296875,313.79998779296875,304.5,308.1000061035156,299.9537353515625,43994
2019-03-07,311.0,311.0,305.0,308.1000061035156,299.9537353515625,13747
2019-03-08,304.5,312.0,304.5,305.1499938964844,297.08172607421875,15599
2019-03-11,309.0,309.0,303.3999938964844,304.95001220703125,296.88702392578125,17344
2019-03-12,306.6000061035156,308.0,304.8999938964844,305.8500061035156,297.7632141113281,12614
2019-03-13,307.20001220703125,308.8500061035156,305.0,305.95001220703125,297.8605651855469,29865
2019-03-14,308.79998779296875,308.8999938964844,302.8500061035156,305.1499938964844,297.08172607421875,13555
2019-03-15,305.04998779296875,308.0,291.04998779296875,295.04998779296875,287.2487487792969,20200
2019-03-18,297.0,299.5,291.79998779296875,292.75,285.0096130371094,8649
2019-03-19,292.45001220703125,299.8999938964844,285.6000061035156,294.20001220703125,286.4212646484375,15317
2019-03-20,306.0,334.0,303.3999938964844,325.1499938964844,316.55291748046875,838073
2019-03-22,323.8999938964844,325.0,306.0,309.25,301.07330322265625,131520
2019-03-25,303.54998779296875,327.95001220703125,302.04998779296875,317.29998779296875,308.9104309082031,160347
2019-03-26,318.8999938964844,324.0,311.1000061035156,314.95001220703125,306.62261962890625,70043
2019-03-27,315.3999938964844,318.79998779296875,311.0,317.25,308.8617858886719,59202
2019-03-28,318.0,326.79998779296875,315.45001220703125,321.20001220703125,312.70733642578125,43578
2019-04-01,328.6499938964844,339.29998779296875,328.6499938964844,332.1000061035156,323.3191833496094,46352
2019-04-02,334.0,338.8500061035156,332.0,338.1000061035156,329.1604919433594,37927
2019-04-03,338.1000061035156,343.8999938964844,333.0,337.04998779296875,328.13824462890625,58719
2019-04-04,339.1499938964844,341.0,329.04998779296875,331.29998779296875,322.540283203125,27515
2019-04-05,332.04998779296875,342.0,330.5,338.95001220703125,329.988037109375,22415
2019-04-08,339.0,366.79998779296875,334.3500061035156,351.8999938964844,342.59564208984375,223910
2019-04-09,352.0,366.0,338.0,345.25,336.1214599609375,66345
2019-04-10,346.0,352.0,339.0,344.5,335.39129638671875,43210
2019-04-11,341.79998779296875,346.54998779296875,335.04998779296875,338.1000061035156,329.1604919433594,23569
2019-04-12,338.5,344.75,336.6499938964844,339.95001220703125,330.96160888671875,16774
2019-04-15,344.0,363.0,340.5,348.8500061035156,339.62628173828125,67202
2019-04-16,353.0,372.0,352.3500061035156,359.3999938964844,349.8973388671875,114265
2019-04-18,361.70001220703125,368.0,355.20001220703125,364.45001220703125,354.8138122558594,43362
2019-04-22,363.95001220703125,363.95001220703125,350.0,351.1000061035156,341.8168029785156,23391
2019-04-23,351.0,354.0,320.8500061035156,329.79998779296875,321.0799560546875,46536
2019-04-24,327.0,340.8999938964844,321.8500061035156,330.6000061035156,321.85882568359375,46463
2019-04-25,333.25,341.6000061035156,328.0,332.20001220703125,323.41650390625,32785
2019-04-26,333.0,337.95001220703125,330.29998779296875,332.29998779296875,323.51385498046875,14237
2019-04-30,332.0,334.1000061035156,312.0,314.95001220703125,306.62261962890625,29964
2019-05-02,317.29998779296875,328.25,310.70001220703125,311.8500061035156,303.6045837402344,27484
2019-05-03,310.20001220703125,328.5,310.20001220703125,325.8999938964844,317.2830505371094,35080
2019-05-06,319.0,329.3999938964844,316.8999938964844,326.70001220703125,318.0619201660156,18931
2019-05-07,326.8500061035156,328.5,320.0,326.0,317.3804626464844,14155
2019-05-08,327.8999938964844,336.5,320.70001220703125,333.79998779296875,324.9742126464844,43388
2019-05-09,333.8999938964844,335.8500061035156,325.6499938964844,332.3999938964844,323.6112060546875,13766
2019-05-10,330.0,334.95001220703125,329.0,332.70001220703125,323.9032897949219,11252
2019-05-13,333.75,333.75,327.29998779296875,328.5,319.8143310546875,6371
2019-05-14,329.3500061035156,338.5,323.0,336.5,327.6028137207031,19137
